,0,1,2,3
26,m_3907513_ne_18_060_20191019.tif,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2019/pa_60cm_2019/39075/m_3907513_ne_18_060_20191019.tif,m_3907513_ne_18_060_20191019.tif,m_3907513_ne_18_060
27,m_4609224_nw_15_060_20190928.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mn/2019/mn_60cm_2019/46092/m_4609224_nw_15_060_20190928.tif,m_4609224_nw_15_060_20190928.tif,m_4609224_nw_15_060
28,m_4709708_nw_14_060_20190723.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mn/2019/mn_60cm_2019/47097/m_4709708_nw_14_060_20190723.tif,m_4709708_nw_14_060_20190723.tif,m_4709708_nw_14_060
29,m_3908145_ne_17_060_20180707.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wv/2018/wv_060cm_2018/39081/m_3908145_ne_17_060_20180707.tif,m_3908145_ne_17_060_20180707.tif,m_3908145_ne_17_060
30,m_3708860_nw_16_060_20180929.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ky/2018/ky_060cm_2018/37088/m_3708860_nw_16_060_20180929.tif,m_3708860_nw_16_060_20180929.tif,m_3708860_nw_16_060
31,m_3409028_sw_15_060_20190816.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ar/2019/ar_60cm_2019/34090/m_3409028_sw_15_060_20190816.tif,m_3409028_sw_15_060_20190816.tif,m_3409028_sw_15_060
32,m_4610209_ne_13_060_20180904_20181213.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/46102/m_4610209_ne_13_060_20180904_20181213.tif,m_4610209_ne_13_060_20180904.tif,m_4610209_ne_13_060
33,m_4710328_ne_13_060_20180902_20190301.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/47103/m_4710328_ne_13_060_20180902_20190301.tif,m_4710328_ne_13_060_20180902.tif,m_4710328_ne_13_060
34,m_3708953_nw_16_060_20180920_20190205.tif,https://naipeuwest.blob.core.windows.net/naip/v002/mo/2018/mo_060cm_2018/37089/m_3708953_nw_16_060_20180920_20190205.tif,m_3708953_nw_16_060_20180920.tif,m_3708953_nw_16_060
35,m_3808236_sw_17_060_20180701.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wv/2018/wv_060cm_2018/38082/m_3808236_sw_17_060_20180701.tif,m_3808236_sw_17_060_20180701.tif,m_3808236_sw_17_060
36,m_3408903_ne_16_060_20180804.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tn/2018/tn_060cm_2018/34089/m_3408903_ne_16_060_20180804.tif,m_3408903_ne_16_060_20180804.tif,m_3408903_ne_16_060
37,m_3208164_nw_17_060_20191023.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ga/2019/ga_60cm_2019/32081/m_3208164_nw_17_060_20191023.tif,m_3208164_nw_17_060_20191023.tif,m_3208164_nw_17_060
38,m_4309114_ne_15_060_20180909.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wi/2018/wi_060cm_2018/43091/m_4309114_ne_15_060_20180909.tif,m_4309114_ne_15_060_20180909.tif,m_4309114_ne_15_060
39,m_4109541_se_15_060_20190729.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ia/2019/ia_60cm_2019/41095/m_4109541_se_15_060_20190729.tif,m_4109541_se_15_060_20190729.tif,m_4109541_se_15_060
40,m_3907520_ne_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907520_ne_18_060_20190726.tif,m_3907520_ne_18_060_20190726.tif,m_3907520_ne_18_060
41,m_3907513_se_18_060_20190726.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2019/nj_60cm_2019/39075/m_3907513_se_18_060_20190726.tif,m_3907513_se_18_060_20190726.tif,m_3907513_se_18_060
42,m_4610209_ne_13_060_20190729.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2019/nd_60cm_2019/46102/m_4610209_ne_13_060_20190729.tif,m_4610209_ne_13_060_20190729.tif,m_4610209_ne_13_060
43,m_3708860_nw_16_060_20190918.tif,https://naipeuwest.blob.core.windows.net/naip/v002/il/2019/il_60cm_2019/37088/m_3708860_nw_16_060_20190918.tif,m_3708860_nw_16_060_20190918.tif,m_3708860_nw_16_060
44,m_3908139_sw_17_060_20190812.tif,https://naipeuwest.blob.core.windows.net/naip/v002/oh/2019/oh_60cm_2019/39081/m_3908139_sw_17_060_20190812.tif,m_3908139_sw_17_060_20190812.tif,m_3908139_sw_17_060
45,m_4710315_ne_13_060_20180830_20190222.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nd/2018/nd_060cm_2018/47103/m_4710315_ne_13_060_20180830_20190222.tif,m_4710315_ne_13_060_20180830.tif,m_4710315_ne_13_060
46,m_4307058_ne_19_060_20180827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/me/2018/me_060cm_2018/43070/m_4307058_ne_19_060_20180827.tif,m_4307058_ne_19_060_20180827.tif,m_4307058_ne_19_060
