,0,1,2,3
101,m_4007423_sw_18_060_20190917.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ny/2019/ny_60cm_2019/40074/m_4007423_sw_18_060_20190917.tif,m_4007423_sw_18_060_20190917,ny_60cm_2019_40074_m_4007423_sw_18_060_20190917
102,m_4007424_sw_18_060_20190830.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ny/2019/ny_60cm_2019/40074/m_4007424_sw_18_060_20190830.tif,m_4007424_sw_18_060_20190830,ny_60cm_2019_40074_m_4007424_sw_18_060_20190830
103,m_4007430_se_18_060_20190830.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ny/2019/ny_60cm_2019/40074/m_4007430_se_18_060_20190830.tif,m_4007430_se_18_060_20190830,ny_60cm_2019_40074_m_4007430_se_18_060_20190830
104,m_4007431_nw_18_060_20190917.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ny/2019/ny_60cm_2019/40074/m_4007431_nw_18_060_20190917.tif,m_4007431_nw_18_060_20190917,ny_60cm_2019_40074_m_4007431_nw_18_060_20190917
105,m_4007431_sw_18_060_20190917.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ny/2019/ny_60cm_2019/40074/m_4007431_sw_18_060_20190917.tif,m_4007431_sw_18_060_20190917,ny_60cm_2019_40074_m_4007431_sw_18_060_20190917
106,m_3509445_se_15_060_20190909.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ok/2019/ok_60cm_2019/35094/m_3509445_se_15_060_20190909.tif,m_3509445_se_15_060_20190909,ok_60cm_2019_35094_m_3509445_se_15_060_20190909
107,m_4107114_nw_19_060_20180827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ri/2018/ri_060cm_2018/41071/m_4107114_nw_19_060_20180827.tif,m_4107114_nw_19_060_20180827,ri_060cm_2018_41071_m_4107114_nw_19_060_20180827
108,m_4107114_sw_19_060_20180827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ri/2018/ri_060cm_2018/41071/m_4107114_sw_19_060_20180827.tif,m_4107114_sw_19_060_20180827,ri_060cm_2018_41071_m_4107114_sw_19_060_20180827
109,m_4107123_sw_19_060_20180827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/ri/2018/ri_060cm_2018/41071/m_4107123_sw_19_060_20180827.tif,m_4107123_sw_19_060_20180827,ri_060cm_2018_41071_m_4107123_sw_19_060_20180827
110,m_2709712_ne_14_060_20181210_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709712_ne_14_060_20181210_20190517.tif,m_2709712_ne_14_060_20181210,tx_060cm_2018_27097_m_2709712_ne_14_060_20181210_20190517
111,m_2709713_ne_14_060_20181210_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709713_ne_14_060_20181210_20190517.tif,m_2709713_ne_14_060_20181210,tx_060cm_2018_27097_m_2709713_ne_14_060_20181210_20190517
112,m_2709713_nw_14_060_20181210_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709713_nw_14_060_20181210_20190517.tif,m_2709713_nw_14_060_20181210,tx_060cm_2018_27097_m_2709713_nw_14_060_20181210_20190517
113,m_2709713_se_14_060_20181210_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709713_se_14_060_20181210_20190517.tif,m_2709713_se_14_060_20181210,tx_060cm_2018_27097_m_2709713_se_14_060_20181210_20190517
114,m_2709713_sw_14_060_20181210_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709713_sw_14_060_20181210_20190517.tif,m_2709713_sw_14_060_20181210,tx_060cm_2018_27097_m_2709713_sw_14_060_20181210_20190517
115,m_2709715_ne_14_060_20180517_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709715_ne_14_060_20180517_20190517.tif,m_2709715_ne_14_060_20180517,tx_060cm_2018_27097_m_2709715_ne_14_060_20180517_20190517
116,m_2709715_nw_14_060_20180517_20190517.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/27097/m_2709715_nw_14_060_20180517_20190517.tif,m_2709715_nw_14_060_20180517,tx_060cm_2018_27097_m_2709715_nw_14_060_20180517_20190517
117,m_2809505_ne_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/28095/m_2809505_ne_15_060_20181210_20190428.tif,m_2809505_ne_15_060_20181210,tx_060cm_2018_28095_m_2809505_ne_15_060_20181210_20190428
118,m_2809506_ne_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/28095/m_2809506_ne_15_060_20181210_20190428.tif,m_2809506_ne_15_060_20181210,tx_060cm_2018_28095_m_2809506_ne_15_060_20181210_20190428
119,m_2809506_sw_15_060_20181210_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/28095/m_2809506_sw_15_060_20181210_20190503.tif,m_2809506_sw_15_060_20181210,tx_060cm_2018_28095_m_2809506_sw_15_060_20181210_20190503
120,m_2909301_ne_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29093/m_2909301_ne_15_060_20181115_20190428.tif,m_2909301_ne_15_060_20181115,tx_060cm_2018_29093_m_2909301_ne_15_060_20181115_20190428
121,m_2909301_nw_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29093/m_2909301_nw_15_060_20181115_20190428.tif,m_2909301_nw_15_060_20181115,tx_060cm_2018_29093_m_2909301_nw_15_060_20181115_20190428
122,m_2909301_sw_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29093/m_2909301_sw_15_060_20181115_20190428.tif,m_2909301_sw_15_060_20181115,tx_060cm_2018_29093_m_2909301_sw_15_060_20181115_20190428
123,m_2909309_nw_15_060_20181115_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29093/m_2909309_nw_15_060_20181115_20190503.tif,m_2909309_nw_15_060_20181115,tx_060cm_2018_29093_m_2909309_nw_15_060_20181115_20190503
124,m_2909408_ne_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909408_ne_15_060_20181115_20190428.tif,m_2909408_ne_15_060_20181115,tx_060cm_2018_29094_m_2909408_ne_15_060_20181115_20190428
125,m_2909408_nw_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909408_nw_15_060_20181115_20190428.tif,m_2909408_nw_15_060_20181115,tx_060cm_2018_29094_m_2909408_nw_15_060_20181115_20190428
126,m_2909408_se_15_060_20181115_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909408_se_15_060_20181115_20190428.tif,m_2909408_se_15_060_20181115,tx_060cm_2018_29094_m_2909408_se_15_060_20181115_20190428
127,m_2909409_sw_15_060_20181120_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909409_sw_15_060_20181120_20190428.tif,m_2909409_sw_15_060_20181120,tx_060cm_2018_29094_m_2909409_sw_15_060_20181120_20190428
128,m_2909433_se_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909433_se_15_060_20181210_20190428.tif,m_2909433_se_15_060_20181210,tx_060cm_2018_29094_m_2909433_se_15_060_20181210_20190428
129,m_2909433_sw_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909433_sw_15_060_20181210_20190428.tif,m_2909433_sw_15_060_20181210,tx_060cm_2018_29094_m_2909433_sw_15_060_20181210_20190428
130,m_2909441_ne_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909441_ne_15_060_20181210_20190428.tif,m_2909441_ne_15_060_20181210,tx_060cm_2018_29094_m_2909441_ne_15_060_20181210_20190428
131,m_2909441_nw_15_060_20181210_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909441_nw_15_060_20181210_20190428.tif,m_2909441_nw_15_060_20181210,tx_060cm_2018_29094_m_2909441_nw_15_060_20181210_20190428
132,m_2909442_ne_15_060_20181204_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909442_ne_15_060_20181204_20190428.tif,m_2909442_ne_15_060_20181204,tx_060cm_2018_29094_m_2909442_ne_15_060_20181204_20190428
133,m_2909442_nw_15_060_20181204_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29094/m_2909442_nw_15_060_20181204_20190428.tif,m_2909442_nw_15_060_20181204,tx_060cm_2018_29094_m_2909442_nw_15_060_20181204_20190428
134,m_2909514_se_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909514_se_15_060_20181126_20190428.tif,m_2909514_se_15_060_20181126,tx_060cm_2018_29095_m_2909514_se_15_060_20181126_20190428
135,m_2909515_ne_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909515_ne_15_060_20181126_20190428.tif,m_2909515_ne_15_060_20181126,tx_060cm_2018_29095_m_2909515_ne_15_060_20181126_20190428
136,m_2909515_se_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909515_se_15_060_20181126_20190428.tif,m_2909515_se_15_060_20181126,tx_060cm_2018_29095_m_2909515_se_15_060_20181126_20190428
137,m_2909515_sw_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909515_sw_15_060_20181126_20190428.tif,m_2909515_sw_15_060_20181126,tx_060cm_2018_29095_m_2909515_sw_15_060_20181126_20190428
138,m_2909516_nw_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909516_nw_15_060_20181126_20190428.tif,m_2909516_nw_15_060_20181126,tx_060cm_2018_29095_m_2909516_nw_15_060_20181126_20190428
139,m_2909516_se_15_060_20181120_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909516_se_15_060_20181120_20190428.tif,m_2909516_se_15_060_20181120,tx_060cm_2018_29095_m_2909516_se_15_060_20181120_20190428
140,m_2909516_sw_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909516_sw_15_060_20181126_20190428.tif,m_2909516_sw_15_060_20181126,tx_060cm_2018_29095_m_2909516_sw_15_060_20181126_20190428
141,m_2909522_ne_15_060_20181126_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909522_ne_15_060_20181126_20190503.tif,m_2909522_ne_15_060_20181126,tx_060cm_2018_29095_m_2909522_ne_15_060_20181126_20190503
142,m_2909523_ne_15_060_20181126_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909523_ne_15_060_20181126_20190503.tif,m_2909523_ne_15_060_20181126,tx_060cm_2018_29095_m_2909523_ne_15_060_20181126_20190503
143,m_2909523_nw_15_060_20181126_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909523_nw_15_060_20181126_20190503.tif,m_2909523_nw_15_060_20181126,tx_060cm_2018_29095_m_2909523_nw_15_060_20181126_20190503
144,m_2909524_ne_15_060_20181120_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909524_ne_15_060_20181120_20190428.tif,m_2909524_ne_15_060_20181120,tx_060cm_2018_29095_m_2909524_ne_15_060_20181120_20190428
145,m_2909524_nw_15_060_20181126_20190428.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/29095/m_2909524_nw_15_060_20181126_20190428.tif,m_2909524_nw_15_060_20181126,tx_060cm_2018_29095_m_2909524_nw_15_060_20181126_20190428
146,m_3009357_sw_15_060_20181115_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/30093/m_3009357_sw_15_060_20181115_20190503.tif,m_3009357_sw_15_060_20181115,tx_060cm_2018_30093_m_3009357_sw_15_060_20181115_20190503
147,m_3009464_nw_15_060_20181115_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/30094/m_3009464_nw_15_060_20181115_20190503.tif,m_3009464_nw_15_060_20181115,tx_060cm_2018_30094_m_3009464_nw_15_060_20181115_20190503
148,m_3009464_se_15_060_20181115_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/30094/m_3009464_se_15_060_20181115_20190503.tif,m_3009464_se_15_060_20181115,tx_060cm_2018_30094_m_3009464_se_15_060_20181115_20190503
149,m_3009464_sw_15_060_20181115_20190503.tif,https://naipeuwest.blob.core.windows.net/naip/v002/tx/2018/tx_060cm_2018/30094/m_3009464_sw_15_060_20181115_20190503.tif,m_3009464_sw_15_060_20181115,tx_060cm_2018_30094_m_3009464_sw_15_060_20181115_20190503
150,m_2709712_ne_14_060_20181210_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709712_ne_14_060_20181210_20190517.tif,m_2709712_ne_14_060_20181210,tx_60cm_2018_27097_m_2709712_ne_14_060_20181210_20190517
151,m_2709713_ne_14_060_20181210_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709713_ne_14_060_20181210_20190517.tif,m_2709713_ne_14_060_20181210,tx_60cm_2018_27097_m_2709713_ne_14_060_20181210_20190517
152,m_2709713_nw_14_060_20181210_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709713_nw_14_060_20181210_20190517.tif,m_2709713_nw_14_060_20181210,tx_60cm_2018_27097_m_2709713_nw_14_060_20181210_20190517
153,m_2709713_se_14_060_20181210_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709713_se_14_060_20181210_20190517.tif,m_2709713_se_14_060_20181210,tx_60cm_2018_27097_m_2709713_se_14_060_20181210_20190517
154,m_2709713_sw_14_060_20181210_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709713_sw_14_060_20181210_20190517.tif,m_2709713_sw_14_060_20181210,tx_60cm_2018_27097_m_2709713_sw_14_060_20181210_20190517
155,m_2709715_ne_14_060_20180517_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709715_ne_14_060_20180517_20190517.tif,m_2709715_ne_14_060_20180517,tx_60cm_2018_27097_m_2709715_ne_14_060_20180517_20190517
156,m_2709715_nw_14_060_20180517_20190517.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/27097/m_2709715_nw_14_060_20180517_20190517.tif,m_2709715_nw_14_060_20180517,tx_60cm_2018_27097_m_2709715_nw_14_060_20180517_20190517
157,m_2809505_ne_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/28095/m_2809505_ne_15_060_20181210_20190428.tif,m_2809505_ne_15_060_20181210,tx_60cm_2018_28095_m_2809505_ne_15_060_20181210_20190428
158,m_2809506_ne_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/28095/m_2809506_ne_15_060_20181210_20190428.tif,m_2809506_ne_15_060_20181210,tx_60cm_2018_28095_m_2809506_ne_15_060_20181210_20190428
159,m_2809506_sw_15_060_20181210_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/28095/m_2809506_sw_15_060_20181210_20190503.tif,m_2809506_sw_15_060_20181210,tx_60cm_2018_28095_m_2809506_sw_15_060_20181210_20190503
160,m_2909301_ne_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29093/m_2909301_ne_15_060_20181115_20190428.tif,m_2909301_ne_15_060_20181115,tx_60cm_2018_29093_m_2909301_ne_15_060_20181115_20190428
161,m_2909301_nw_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29093/m_2909301_nw_15_060_20181115_20190428.tif,m_2909301_nw_15_060_20181115,tx_60cm_2018_29093_m_2909301_nw_15_060_20181115_20190428
162,m_2909301_sw_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29093/m_2909301_sw_15_060_20181115_20190428.tif,m_2909301_sw_15_060_20181115,tx_60cm_2018_29093_m_2909301_sw_15_060_20181115_20190428
163,m_2909309_nw_15_060_20181115_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29093/m_2909309_nw_15_060_20181115_20190503.tif,m_2909309_nw_15_060_20181115,tx_60cm_2018_29093_m_2909309_nw_15_060_20181115_20190503
164,m_2909408_ne_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909408_ne_15_060_20181115_20190428.tif,m_2909408_ne_15_060_20181115,tx_60cm_2018_29094_m_2909408_ne_15_060_20181115_20190428
165,m_2909408_nw_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909408_nw_15_060_20181115_20190428.tif,m_2909408_nw_15_060_20181115,tx_60cm_2018_29094_m_2909408_nw_15_060_20181115_20190428
166,m_2909408_se_15_060_20181115_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909408_se_15_060_20181115_20190428.tif,m_2909408_se_15_060_20181115,tx_60cm_2018_29094_m_2909408_se_15_060_20181115_20190428
167,m_2909409_sw_15_060_20181120_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909409_sw_15_060_20181120_20190428.tif,m_2909409_sw_15_060_20181120,tx_60cm_2018_29094_m_2909409_sw_15_060_20181120_20190428
168,m_2909433_se_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909433_se_15_060_20181210_20190428.tif,m_2909433_se_15_060_20181210,tx_60cm_2018_29094_m_2909433_se_15_060_20181210_20190428
169,m_2909433_sw_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909433_sw_15_060_20181210_20190428.tif,m_2909433_sw_15_060_20181210,tx_60cm_2018_29094_m_2909433_sw_15_060_20181210_20190428
170,m_2909441_ne_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909441_ne_15_060_20181210_20190428.tif,m_2909441_ne_15_060_20181210,tx_60cm_2018_29094_m_2909441_ne_15_060_20181210_20190428
171,m_2909441_nw_15_060_20181210_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909441_nw_15_060_20181210_20190428.tif,m_2909441_nw_15_060_20181210,tx_60cm_2018_29094_m_2909441_nw_15_060_20181210_20190428
172,m_2909442_ne_15_060_20181204_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909442_ne_15_060_20181204_20190428.tif,m_2909442_ne_15_060_20181204,tx_60cm_2018_29094_m_2909442_ne_15_060_20181204_20190428
173,m_2909442_nw_15_060_20181204_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29094/m_2909442_nw_15_060_20181204_20190428.tif,m_2909442_nw_15_060_20181204,tx_60cm_2018_29094_m_2909442_nw_15_060_20181204_20190428
174,m_2909514_se_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909514_se_15_060_20181126_20190428.tif,m_2909514_se_15_060_20181126,tx_60cm_2018_29095_m_2909514_se_15_060_20181126_20190428
175,m_2909515_ne_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909515_ne_15_060_20181126_20190428.tif,m_2909515_ne_15_060_20181126,tx_60cm_2018_29095_m_2909515_ne_15_060_20181126_20190428
176,m_2909515_se_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909515_se_15_060_20181126_20190428.tif,m_2909515_se_15_060_20181126,tx_60cm_2018_29095_m_2909515_se_15_060_20181126_20190428
177,m_2909515_sw_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909515_sw_15_060_20181126_20190428.tif,m_2909515_sw_15_060_20181126,tx_60cm_2018_29095_m_2909515_sw_15_060_20181126_20190428
178,m_2909516_nw_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909516_nw_15_060_20181126_20190428.tif,m_2909516_nw_15_060_20181126,tx_60cm_2018_29095_m_2909516_nw_15_060_20181126_20190428
179,m_2909516_se_15_060_20181120_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909516_se_15_060_20181120_20190428.tif,m_2909516_se_15_060_20181120,tx_60cm_2018_29095_m_2909516_se_15_060_20181120_20190428
180,m_2909516_sw_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909516_sw_15_060_20181126_20190428.tif,m_2909516_sw_15_060_20181126,tx_60cm_2018_29095_m_2909516_sw_15_060_20181126_20190428
181,m_2909522_ne_15_060_20181126_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909522_ne_15_060_20181126_20190503.tif,m_2909522_ne_15_060_20181126,tx_60cm_2018_29095_m_2909522_ne_15_060_20181126_20190503
182,m_2909523_ne_15_060_20181126_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909523_ne_15_060_20181126_20190503.tif,m_2909523_ne_15_060_20181126,tx_60cm_2018_29095_m_2909523_ne_15_060_20181126_20190503
183,m_2909523_nw_15_060_20181126_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909523_nw_15_060_20181126_20190503.tif,m_2909523_nw_15_060_20181126,tx_60cm_2018_29095_m_2909523_nw_15_060_20181126_20190503
184,m_2909524_ne_15_060_20181120_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909524_ne_15_060_20181120_20190428.tif,m_2909524_ne_15_060_20181120,tx_60cm_2018_29095_m_2909524_ne_15_060_20181120_20190428
185,m_2909524_nw_15_060_20181126_20190428.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/29095/m_2909524_nw_15_060_20181126_20190428.tif,m_2909524_nw_15_060_20181126,tx_60cm_2018_29095_m_2909524_nw_15_060_20181126_20190428
186,m_3009357_sw_15_060_20181115_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/30093/m_3009357_sw_15_060_20181115_20190503.tif,m_3009357_sw_15_060_20181115,tx_60cm_2018_30093_m_3009357_sw_15_060_20181115_20190503
187,m_3009464_nw_15_060_20181115_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/30094/m_3009464_nw_15_060_20181115_20190503.tif,m_3009464_nw_15_060_20181115,tx_60cm_2018_30094_m_3009464_nw_15_060_20181115_20190503
188,m_3009464_se_15_060_20181115_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/30094/m_3009464_se_15_060_20181115_20190503.tif,m_3009464_se_15_060_20181115,tx_60cm_2018_30094_m_3009464_se_15_060_20181115_20190503
189,m_3009464_sw_15_060_20181115_20190503.tif,https://naipblobs.blob.core.windows.net/naip/v002/tx/2018/tx_60cm_2018/30094/m_3009464_sw_15_060_20181115_20190503.tif,m_3009464_sw_15_060_20181115,tx_60cm_2018_30094_m_3009464_sw_15_060_20181115_20190503
190,m_3607614_ne_18_060_20181001.tif,https://naipeuwest.blob.core.windows.net/naip/v002/va/2018/va_060cm_2018/36076/m_3607614_ne_18_060_20181001.tif,m_3607614_ne_18_060_20181001,va_060cm_2018_36076_m_3607614_ne_18_060_20181001
191,m_3607614_se_18_060_20181001.tif,https://naipeuwest.blob.core.windows.net/naip/v002/va/2018/va_060cm_2018/36076/m_3607614_se_18_060_20181001.tif,m_3607614_se_18_060_20181001,va_060cm_2018_36076_m_3607614_se_18_060_20181001
192,m_3707653_nw_18_060_20181003.tif,https://naipeuwest.blob.core.windows.net/naip/v002/va/2018/va_060cm_2018/37076/m_3707653_nw_18_060_20181003.tif,m_3707653_nw_18_060_20181003,va_060cm_2018_37076_m_3707653_nw_18_060_20181003
193,m_3807730_se_18_060_20181025.tif,https://naipeuwest.blob.core.windows.net/naip/v002/va/2018/va_060cm_2018/38077/m_3807730_se_18_060_20181025.tif,m_3807730_se_18_060_20181025,va_060cm_2018_38077_m_3807730_se_18_060_20181025
194,m_3607614_ne_18_060_20181001.tif,https://naipblobs.blob.core.windows.net/naip/v002/va/2018/va_60cm_2018/36076/m_3607614_ne_18_060_20181001.tif,m_3607614_ne_18_060_20181001,va_60cm_2018_36076_m_3607614_ne_18_060_20181001
195,m_3607614_se_18_060_20181001.tif,https://naipblobs.blob.core.windows.net/naip/v002/va/2018/va_60cm_2018/36076/m_3607614_se_18_060_20181001.tif,m_3607614_se_18_060_20181001,va_60cm_2018_36076_m_3607614_se_18_060_20181001
196,m_3707653_nw_18_060_20181003.tif,https://naipblobs.blob.core.windows.net/naip/v002/va/2018/va_60cm_2018/37076/m_3707653_nw_18_060_20181003.tif,m_3707653_nw_18_060_20181003,va_60cm_2018_37076_m_3707653_nw_18_060_20181003
197,m_4307222_sw_18_060_20190102.tif,https://naipeuwest.blob.core.windows.net/naip/v002/vt/2018/vt_060cm_2018/43072/m_4307222_sw_18_060_20190102.tif,m_4307222_sw_18_060_20190102,vt_060cm_2018_43072_m_4307222_sw_18_060_20190102
198,m_4110858_se_12_060_20190827.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wy/2019/wy_60cm_2019/41108/m_4110858_se_12_060_20190827.tif,m_4110858_se_12_060_20190827,wy_60cm_2019_41108_m_4110858_se_12_060_20190827
199,m_4410801_ne_12_060_20190821.tif,https://naipeuwest.blob.core.windows.net/naip/v002/wy/2019/wy_60cm_2019/44108/m_4410801_ne_12_060_20190821.tif,m_4410801_ne_12_060_20190821,wy_60cm_2019_44108_m_4410801_ne_12_060_20190821
