,tile_name,tile_path,tile_heights,tile_widths,tile_bands,min_utmx,min_utmy,max_utmx,max_utmy,utm_projection,min_lon_tile,min_lat_tile,max_lon_tile,max_lat_tile
503,m_3509151_sw_15_060_20190815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509151_sw_15_060_20190815.tif,12769,10714,4,613506.9,3894980.7,619934.7000000001,3887319.9000000004,EPSG:26915,-91.75323444123272,35.19139981592331,-91.68376032512168,35.12159171208957
504,m_4008105_se_17_060_20191012,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008105_se_17_060_20191012.tif,12270,9500,4,462936.3,4532111.7,468635.7,4524750.3,EPSG:26917,-81.4402975111578,40.939296050663415,-81.37222107383471,40.87322177372615
505,m_4010749_ne_13_060_20190914,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4010749_ne_13_060_20190914.tif,12530,9910,4,249726.3,4459847.7,255671.69999999998,4452330.3,EPSG:26913,-107.9426061203135,40.25169089126186,-107.86992909562804,40.18580412944039
506,m_4209637_se_14_060_20190827,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4209637_se_14_060_20190827.tif,12920,9861,4,710506.5,4702046.7,716422.5,4694295.3,EPSG:26914,-96.44047254579736,42.44217707651253,-96.37152798190333,42.37081325006314
507,m_3909453_se_15_060_20180922,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3909453_se_15_060_20180922.tif,12701,10181,4,375440.7,4338867.9,381548.7,4331247.9,EPSG:26915,-94.44230334191337,39.19014138057572,-94.37026433544408,39.12235035081664
508,m_3309243_se_15_060_20190813,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3309243_se_15_060_20190813.tif,12673,10661,4,528836.1000000001,3686349.3000000003,535232.1000000001,3678746.1,EPSG:26915,-92.69020661611249,33.315881460465405,-92.62178986526675,33.24711199373414
509,m_3510033_nw_14_060_20180917,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3510033_nw_14_060_20180917.tif,12250,10200,4,318306.3,3930485.7,324425.7,3923136.3000000003,EPSG:26914,-101.00328949144458,35.5013273994924,-100.93426699638154,35.43619893592623
510,m_4108616_sw_16_060_20180707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4108616_sw_16_060_20180707.tif,12750,9849,4,572378.1000000001,4629738.9,578286.9000000001,4622089.5,EPSG:26916,-86.12856109024072,41.81622206000804,-86.05843591639747,41.74677145564617
511,m_3009156_nw_15_060_20190906,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009156_nw_15_060_20190906.tif,12623,11300,4,680100.9,3348376.5,686880.3,3340803.3,EPSG:26915,-91.12804274927261,30.25366331632061,-91.0589534249275,30.184333985381375
512,m_4209027_se_15_060_20181017,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4209027_se_15_060_20181017.tif,12805,9876,4,689524.5,4715267.1,695449.5,4707584.699999999,EPSG:26915,-90.69100259423557,42.56655323211335,-90.62150312261261,42.495949733368896
513,m_3907553_se_18_060_20180827,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907553_se_18_060_20180827.tif,12692,9980,4,461926.5,4338029.7,467913.9,4330415.100000001,EPSG:26918,-75.44087457548457,39.19068217833741,-75.37118388221928,39.122309297880406
514,m_3308413_se_16_060_20190910,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3308413_se_16_060_20190910.tif,12470,10600,4,736992.3,3744665.7,743351.7000000001,3737184.3000000003,EPSG:26916,-84.4395444912541,33.815664323166324,-84.37296038765864,33.74681389268285
515,m_4108153_ne_17_060_20191012,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4108153_ne_17_060_20191012.tif,12280,9450,4,463110.3,4566803.7,468779.7,4559436.3,EPSG:26917,-81.4403123230496,41.25180335309431,-81.37226785866416,41.185678877323404
516,m_3510033_ne_14_060_20180917,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3510033_ne_14_060_20180917.tif,12250,10190,4,323982.3,3930371.7,330095.7,3923022.3000000003,EPSG:26914,-100.94071582557821,35.501322829362316,-100.87180820835306,35.43615595441762
517,m_3812264_sw_10_060_20180715,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3812264_sw_10_060_20180715.tif,12160,9760,4,576606.3,4213319.7,582461.7000000001,4206024.3,EPSG:26910,-122.12670834278539,38.0643942816034,-122.06080615971756,37.99813592684644
518,m_3110302_se_13_060_20180929,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110302_se_13_060_20180929.tif,12170,10490,4,612090.3,3534341.7,618383.7000000001,3527040.3000000003,EPSG:26913,-103.81411432168305,31.93948395910249,-103.74843683784842,31.87298779882824
519,m_2909123_se_15_060_20190707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909123_se_15_060_20190707.tif,12796,11188,4,675119.7000000001,3285983.7,681831.9,3278306.7,EPSG:26915,-91.19002885235035,29.69160347570396,-91.12197131744152,29.62138944200989
520,m_4609803_sw_14_060_20190702,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4609803_sw_14_060_20190702.tif,12270,8650,4,518826.3,5198465.7,524015.7,5191104.3,EPSG:26914,-98.75264808880985,46.93945508348789,-98.68485586214256,46.87304389887689
521,m_4811230_nw_12_060_20190730,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4811230_nw_12_060_20190730.tif,12380,8550,4,398352.3,5386883.7,403481.7,5379456.3,EPSG:26912,-112.37945973551948,48.626756048860486,-112.30814222213424,48.56076735184115
522,m_2909505_ne_15_060_20181204,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909505_ne_15_060_20181204.tif,12270,10810,4,264570.3,3321437.7,271055.7,3314076.3000000003,EPSG:26915,-95.44066935225821,30.001300434680346,-95.371906977948,29.936152666579748
523,m_4308462_se_16_060_20180706,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4308462_se_16_060_20180706.tif,12934,9797,4,718576.5,4771781.100000001,724454.1,4764021.300000001,EPSG:26916,-84.31549256234732,43.06725305806407,-84.24651009303338,42.99574120012327
524,m_3009049_nw_15_060_20190906,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009049_nw_15_060_20190906.tif,12635,11312,4,692130.3,3348588.3000000003,698916.9,3341007.9000000004,EPSG:26915,-91.00303295850664,30.253727289537768,-90.93396186031518,30.184269868695438
525,m_3809711_ne_14_060_20190713,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3809711_ne_14_060_20190713.tif,12600,10137,4,613597.5,4304103.3,619679.1,4296543.899999999,EPSG:26914,-97.69038784581761,38.87845141607238,-97.621609233125,38.8095416862744
526,m_4308663_nw_16_060_20180707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4308663_nw_16_060_20180707.tif,12555,9652,4,560708.1000000001,4775316.3,566498.7000000001,4767783.899999999,EPSG:26916,-86.25364008563979,43.12815166437735,-86.18335757171181,43.05984326346335
527,m_4107355_se_18_060_20180810,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4107355_se_18_060_20180810.tif,12751,9986,4,651704.7,4561566.3,657695.7,4553916.3,EPSG:26918,-73.19097292581162,41.191257240071614,-73.1215363418171,41.12123913947613
528,m_3009512_nw_15_060_20181202,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009512_nw_15_060_20181202.tif,12290,10740,4,248718.3,3418853.7,255161.69999999998,3411480.3000000003,EPSG:26915,-95.62833103343112,30.876314808049997,-95.55922666819517,30.811198772247185
529,m_4208354_nw_17_060_20180707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208354_nw_17_060_20180707.tif,12712,9983,4,303582.89999999997,4680564.3,309572.1,4672937.7,EPSG:26917,-83.3810547417865,42.25256832702432,-83.30600916479372,42.185420420314365
530,m_3009621_se_14_060_20181114,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3009621_se_14_060_20181114.tif,12290,10760,4,745314.3,3398063.7,751769.7000000001,3390690.3000000003,EPSG:26914,-96.43900654484193,30.690156280500204,-96.37347230834831,30.62234518763849
531,m_3110038_nw_14_060_20181120,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110038_nw_14_060_20181120.tif,12180,10550,4,369180.3,3485987.7,375509.7,3478680.3000000003,EPSG:26914,-100.37752587882859,31.501346513910192,-100.30997442049603,31.436132322940075
532,m_3509824_nw_14_060_20190711,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509824_nw_14_060_20190711.tif,12549,10603,4,578811.3,3956925.3000000003,585172.5,3949396.5000000005,EPSG:26914,-98.12827771081317,35.7531972033513,-98.05872410983291,35.68479355807866
533,m_3909450_nw_15_060_20180923,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3909450_nw_15_060_20180923.tif,12745,10230,4,337763.7,4346495.1,343901.10000000003,4338848.699999999,EPSG:26915,-94.88021313688479,39.252617528226594,-94.80735120201147,39.18487651777897
534,m_4208346_se_17_060_20180707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208346_se_17_060_20180707.tif,12888,9833,4,308972.7,4687417.5,314871.9,4679685.3,EPSG:26917,-83.31803056315489,42.315576652853146,-83.24402882121107,42.24741667019427
535,m_4310558_nw_13_060_20190913,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4310558_nw_13_060_20190913.tif,12320,9270,4,428550.3,4775267.7,434111.7,4767876.3,EPSG:26913,-105.87839939537169,43.126776537803714,-105.80915803997895,43.0607284851771
536,m_3808244_nw_17_060_20180701,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3808244_nw_17_060_20180701.tif,12717,10304,4,357632.7,4248972.9,363814.5,4241343.300000001,EPSG:26917,-82.6298875887283,38.3776329719877,-82.55766715409872,38.30986015822752
537,m_3510032_sw_14_060_20180930,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3510032_sw_14_060_20180930.tif,12170,10080,4,397818.3,3936161.7,403865.7,3928860.3000000003,EPSG:26914,-100.12754508958162,35.563868768879125,-100.0599581690691,35.4986515273198
538,m_3311718_sw_11_060_20180822,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3311718_sw_11_060_20180822.tif,12140,10270,4,418686.3,3728003.7,424847.7,3720720.3000000003,EPSG:26911,-117.87731648898165,33.68886097051978,-117.81022959817008,33.623629592624695
539,m_3311239_ne_12_060_20190614,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3311239_ne_12_060_20190614.tif,12565,10729,4,389364.3,3707649.3000000003,395801.1,3700110.9000000004,EPSG:26912,-112.19110193249753,33.502663154954575,-112.12093977496649,33.435328925375224
540,m_3708716_sw_16_060_20180929,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3708716_sw_16_060_20180929.tif,12659,10257,4,488688.89999999997,4185374.1,494842.49999999994,4177779.3000000003,EPSG:26916,-87.12851095383077,37.81569503882058,-87.05854292486016,37.74729687935982
541,m_4308326_nw_17_060_20180703,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4308326_nw_17_060_20180703.tif,12767,9869,4,267509.7,4834539.9,273430.5,4826880.300000001,EPSG:26917,-83.88179001045432,43.627523769980534,-83.80528351593895,43.56046430351363
542,m_4107317_ne_18_060_20190830,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4107317_ne_18_060_20190830.tif,12350,9480,4,588138.3,4622831.7,593825.7000000001,4615422.3,EPSG:26918,-73.93986065611288,41.752423426159375,-73.87263111719345,41.685047598150796
543,m_2909002_nw_15_060_20190707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909002_nw_15_060_20190707.tif,12645,11349,4,704675.7000000001,3321100.5,711484.5000000001,3313514.1,EPSG:26915,-90.87802163302668,30.00378416285979,-90.80897601484271,29.934213191491967
544,m_4207253_sw_18_060_20181019,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4207253_sw_18_060_20181019.tif,12824,9951,4,706141.5,4674073.5,712111.5,4666379.7,EPSG:26918,-72.50347106634021,42.191658768821576,-72.43403898053201,42.12083916153308
545,m_3708801_ne_16_060_20190912,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3708801_ne_16_060_20190912.tif,12653,10312,4,329486.1,4207884.9,335672.69999999995,4200293.7,EPSG:26916,-88.94210898351058,38.00261553787577,-88.86994459021673,37.93537540785568
546,m_4812211_ne_10_060_20191010,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4812211_ne_10_060_20191010.tif,12290,8360,4,522714.3,5413829.7,527729.7,5406456.3,EPSG:26910,-122.6902133719254,48.87700756977659,-122.62231187101737,48.810474881281614
547,m_4008841_sw_16_060_20191001,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4008841_sw_16_060_20191001.tif,12854,10186,4,329599.5,4464716.7,335710.5,4457004.9,EPSG:26916,-89.00546006344904,40.31560113584915,-88.93160057408865,40.24738657686524
548,m_2909006_ne_15_060_20190707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909006_ne_15_060_20190707.tif,12693,11247,4,758999.7000000001,3322269.3000000003,765747.3,3314654.1,EPSG:26915,-90.314995580724,30.004041680264137,-90.24700552924263,29.933951804899483
549,m_4108840_nw_16_060_20190809,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4108840_nw_16_060_20190809.tif,12583,9913,4,405714.89999999997,4595174.7,411662.1,4587625.5,EPSG:26916,-88.12970358863738,41.50265260215727,-88.05735224371135,41.43534258548447
550,m_4108320_sw_17_060_20191008,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4108320_sw_17_060_20191008.tif,12500,9690,4,281124.3,4618613.7,286937.7,4611114.3,EPSG:26917,-83.62999702600342,41.68921824124541,-83.55753877954871,41.62331393325677
551,m_3110142_ne_14_060_20190105,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110142_ne_14_060_20190105.tif,12320,10720,4,232176.3,3474737.7,238607.69999999998,3467346.3000000003,EPSG:26914,-101.81603211246961,31.37632316161185,-101.74653852485898,31.311175991566383
552,m_4408725_sw_16_060_20180911,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4408725_sw_16_060_20180911.tif,12670,9415,4,420201.9,4935137.7,425850.30000000005,4927536.3,EPSG:26916,-88.00489703053876,44.56515631259217,-87.93268376756158,44.4973361794719
553,m_4207025_se_19_060_20181016,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4207025_se_19_060_20181016.tif,12760,9817,4,340500.3,4714352.1,346389.89999999997,4706696.699999999,EPSG:26919,-70.94317030661789,42.56510424020979,-70.86939904181705,42.49739195216876
554,m_3709764_se_14_060_20190712,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3709764_se_14_060_20190712.tif,12840,10433,4,672002.7000000001,4104031.5,678261.9,4096328.1,EPSG:26914,-97.06527360889874,37.06678170030827,-96.99673149747238,36.99621388729547
555,m_3411601_se_11_060_20180818,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3411601_se_11_060_20180818.tif,12070,10040,4,505554.3,3866273.7,511577.7,3859032.3000000003,EPSG:26911,-116.93917721246805,34.938942118545256,-116.87331794435482,34.87359143942539
556,m_3509846_se_14_060_20190629,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3509846_se_14_060_20190629.tif,12714,10481,4,562242.3,3908312.1,568530.3,3900684.3000000003,EPSG:26914,-98.31526682174788,35.316089370393115,-98.24673424920607,35.24690381246053
557,m_4409209_nw_15_060_20190731,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4409209_nw_15_060_20190731.tif,12482,9302,4,499700.7,4969365.9,505281.3,4961877.300000001,EPSG:26915,-93.00378943415377,44.87771194249993,-92.93321147639736,44.81027879570845
558,m_3907401_ne_18_060_20190730,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907401_ne_18_060_20190730.tif,12240,9580,4,505134.3,4427963.7,510881.7,4420620.3,EPSG:26918,-74.9398493898224,40.00184474745915,-74.87263899990683,39.935627461967265
559,m_4409708_sw_14_060_20181015,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4409708_sw_14_060_20181015.tif,12270,9010,4,647784.3,4977983.7,653189.7000000001,4970622.3,EPSG:26914,-97.12688620176371,44.93992658472667,-97.06064232157057,44.8725527788251
560,m_3708712_nw_16_060_20180725,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3708712_nw_16_060_20180725.tif,12523,10311,4,444687.89999999997,4192429.5,450873.89999999997,4184916.3,EPSG:26916,-87.62895110294448,37.87767636298989,-87.55810312855441,37.810316828047206
561,m_4107916_nw_17_060_20190917,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4107916_nw_17_060_20190917.tif,12667,9972,4,655290.3,4638012.9,661272.9,4630413.300000001,EPSG:26917,-79.12849641853803,41.87879870613614,-79.05850547705869,41.80919183996823
562,m_4010443_nw_13_060_20190803,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4010443_nw_13_060_20190803.tif,12260,9550,4,521022.3,4469627.7,526751.7,4462272.3,EPSG:26913,-104.75235397273691,40.37696730857963,-104.68516981677796,40.31053733076745
563,m_3907512_ne_18_060_20180815,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907512_ne_18_060_20180815.tif,12521,9909,4,451597.5,4414334.1,457542.3,4406822.1,EPSG:26918,-75.5660312267841,39.877677908502704,-75.49602658164608,39.810315417370646
564,m_3909450_ne_15_060_20180923,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3909450_ne_15_060_20180923.tif,12739,10222,4,343161.9,4346385.3,349294.5,4338742.5,EPSG:26915,-94.81765591968153,39.25262168852228,-94.74490898549467,39.18487174394174
565,m_4208449_nw_16_060_20180707,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208449_nw_16_060_20180707.tif,12681,9940,4,664689.3,4679894.100000001,670652.7000000001,4672286.100000001,EPSG:26916,-85.0035058054351,42.25387499945638,-84.93349241439584,42.18411869040611
566,m_3708806_sw_16_060_20190914,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3708806_sw_16_060_20190914.tif,12784,10399,4,378771.89999999997,4200126.9,385010.69999999995,4192457.1000000006,EPSG:26916,-88.37962796340238,37.94064433002668,-88.3074216103092,37.872345152144256
567,m_4810233_se_13_060_20190705,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4810233_se_13_060_20190705.tif,12460,8690,4,652344.3,5367311.7,657557.7000000001,5359836.3,EPSG:26913,-102.94007869291684,48.440502192905065,-102.87244185056295,48.372012826272595
568,m_3510827_sw_12_060_20180510,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3510827_sw_12_060_20180510.tif,12290,10230,4,703764.3,3938039.7,709901.7000000001,3930666.3000000003,EPSG:26912,-108.75162714982615,35.56510191153336,-108.68586395867916,35.497391279857816
569,m_3308634_nw_16_060_20190909,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3308634_nw_16_060_20190909.tif,12240,10370,4,511410.3,3706937.7,517631.7,3699594.3000000003,EPSG:26916,-86.87715453423176,33.50190971136145,-86.81031836105852,33.435590315252405
570,m_4208817_se_16_060_20180924,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208817_se_16_060_20180924.tif,12761,9799,4,340818.3,4728233.1,346697.1,4720577.1,EPSG:26916,-88.9431818108437,42.69010579914153,-88.86938951369004,42.62239023479273
571,m_3907513_nw_18_060_20191019,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907513_nw_18_060_20191019.tif,12516,10043,4,456904.5,4414302.9,462929.7,4406793.9,EPSG:26918,-75.50397015399399,39.8776830680243,-75.43308666258811,39.810313322279335
572,m_3408119_ne_17_060_20190724,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3408119_ne_17_060_20190724.tif,12521,10536,4,436773.3,3845834.1,443094.3,3838322.1,EPSG:26917,-81.69080476680217,34.752680408799534,-81.62123948615093,34.68531442329819
573,m_3909104_se_15_060_20180927,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3909104_se_15_060_20180927.tif,12710,10095,4,622518.9,4422197.7,628575.3,4414572.3,EPSG:26915,-91.5659344302475,39.941039630450426,-91.49656998352737,39.87146050114058
574,m_4209034_ne_15_060_20190801,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4209034_ne_15_060_20190801.tif,12697,9795,4,679484.1000000001,4708045.5,685360.5000000001,4700427.9,EPSG:26915,-90.81550415263936,42.50396333030504,-90.74649714074022,42.43402777114413
575,m_4207609_nw_18_060_20190918,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4207609_nw_18_060_20190918.tif,12440,9460,4,336282.3,4749077.7,341957.7,4741614.3,EPSG:26918,-77.00456739662138,42.876753175950014,-76.93302077012939,42.81077647978142
576,m_3110238_sw_13_060_20180924,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3110238_sw_13_060_20180924.tif,12300,10700,4,749334.3,3481367.7,755753.7000000001,3473988.3000000003,EPSG:26913,-102.37653196738717,31.44020093479308,-102.31094880988817,31.37229218590288
577,m_3607624_nw_18_060_20181001,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3607624_nw_18_060_20181001.tif,12570,10509,4,399192.9,4068029.1,405497.7,4060487.7,EPSG:26918,-76.1293003262204,36.75265907998366,-76.0577490706584,36.68533539043435
578,m_3907651_se_18_060_20181025,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907651_se_18_060_20181025.tif,12816,10142,4,353873.1,4339294.5,359957.69999999995,4331605.5,EPSG:26918,-76.69203790213093,39.19062539564753,-76.62002037480464,39.12236847241961
579,m_3712206_sw_10_060_20180723,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3712206_sw_10_060_20180723.tif,12130,9750,4,554766.3,4199255.7,560615.7000000001,4191978.3000000003,EPSG:26910,-122.37673605656832,37.93923052618047,-122.31078365581986,37.87327234026118
580,m_3411762_sw_11_060_20180822,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3411762_sw_11_060_20180822.tif,12090,10170,4,465216.3,3769301.7,471317.7,3762048.3000000003,EPSG:26911,-117.37694094935179,34.06386836240461,-117.31058432116717,33.99863681256501
581,m_4710315_ne_13_060_20190718,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4710315_ne_13_060_20190718.tif,12440,8740,4,635328.3,5304311.7,640571.7000000001,5296848.3,EPSG:26913,-103.19007617824252,47.87786943560787,-103.12241192612572,47.80962757254394
582,m_2909055_sw_15_060_20190830,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_2909055_sw_15_060_20190830.tif,12882,11494,4,767118.3,3232390.5,774014.1000000001,3224661.9,EPSG:26915,-90.25297142525638,29.19207116582702,-90.18402823838284,29.12092570218332
583,m_3209240_sw_15_060_20190903,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3209240_sw_15_060_20190903.tif,12724,10973,4,581955.3,3589673.1,588538.5,3582039.3000000003,EPSG:26915,-92.12815198269489,32.44117748985261,-92.05884201112032,32.37181631474143
584,m_4208947_se_16_060_20190802,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4208947_se_16_060_20190802.tif,12876,9816,4,319284.89999999997,4687145.100000001,325173.89999999997,4679420.100000001,EPSG:26916,-89.19290294424658,42.315585909677225,-89.11915852207866,42.24740458481019
585,m_3311823_nw_11_060_20180723,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3311823_nw_11_060_20180723.tif,12180,10300,4,383988.3,3735293.7,390167.7,3727986.3000000003,EPSG:26911,-118.25257104269825,33.75137142818368,-118.1849595278037,33.68613658707238
586,m_3808135_se_17_060_20180709,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3808135_se_17_060_20180709.tif,12624,10178,4,439647.9,4254882.3,445754.10000000003,4247308.5,EPSG:26917,-81.69155269266435,38.44018106479452,-81.62100365498802,38.372319965443616
587,m_4809707_nw_14_060_20180901,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4809707_nw_14_060_20180901.tif,12270,8400,4,627846.3,5429189.7,632885.7000000001,5421828.3,EPSG:26914,-97.25197354169443,49.002355082341595,-97.18551003067135,48.93510345933826
588,m_3907515_ne_18_060_20190726,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_3907515_ne_18_060_20190726.tif,12250,9600,4,483750.3,4414103.7,489509.7,4406754.3,EPSG:26918,-75.19002629910345,39.876827515804976,-75.12255745801194,39.81070002150116
589,m_4709521_ne_15_060_20190723,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4709521_ne_15_060_20190723.tif,12725,9106,4,316823.1,5291690.100000001,322286.1,5284055.7,EPSG:26915,-95.44400836418946,47.752545342708764,-95.3680707027546,47.685441193337724
590,m_4207557_nw_18_060_20190918,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//complete_dataset\tiles\m_4207557_nw_18_060_20190918.tif,12330,9420,4,417060.3,4664339.7,422711.7,4656942.3,EPSG:26918,-76.00346312494236,42.126778896799614,-75.9341195224941,42.06074050741113
